"","line_num","Cruise","Event","DateTime","Lat","Lon","Mode","OnEffort","EffortDot","EffType","SpdKt","Bft","SegID"
"821",82,1706,"*",2017-07-31 07:43:58,20.0356666666667,-156.822666666667,"C",TRUE,TRUE,"S",9.2,6,2
"831",83,1706,"*",2017-07-31 07:45:58,20.0381666666667,-156.818,"C",TRUE,TRUE,"S",9.2,6,2
"842",84,1706,"*",2017-07-31 07:47:58,20.0406666666667,-156.812833333333,"C",TRUE,TRUE,"S",9.2,6,2
"852",85,1706,"*",2017-07-31 07:49:58,20.043,-156.808166666667,"C",TRUE,TRUE,"S",9.2,6,2
"862",86,1706,"*",2017-07-31 07:51:58,20.0455,-156.803333333333,"C",TRUE,TRUE,"S",9.2,6,2
"872",87,1706,"*",2017-07-31 07:53:58,20.0478333333333,-156.798333333333,"C",TRUE,TRUE,"S",9.2,6,2
"882",88,1706,"*",2017-07-31 07:55:58,20.0501666666667,-156.793166666667,"C",TRUE,TRUE,"S",9.2,6,2
"892",89,1706,"*",2017-07-31 07:57:58,20.0525,-156.788333333333,"C",TRUE,TRUE,"S",9.2,6,2
"902",90,1706,"*",2017-07-31 07:59:58,20.0548333333333,-156.783166666667,"C",TRUE,TRUE,"S",9.2,6,2
"912",91,1706,"P",2017-07-31 08:00:35,20.0556666666667,-156.781666666667,"C",TRUE,TRUE,"S",9.2,6,2
"922",92,1706,"V",2017-07-31 08:00:35,20.0556666666667,-156.781666666667,"C",TRUE,TRUE,"S",9.2,6,2
"932",93,1706,"N",2017-07-31 08:00:35,20.0556666666667,-156.781666666667,"C",TRUE,TRUE,"S",9.6,6,2
"942",94,1706,"W",2017-07-31 08:00:35,20.0556666666667,-156.781666666667,"C",TRUE,TRUE,"S",9.6,6,2
"962",96,1706,"*",2017-07-31 08:01:58,20.0571666666667,-156.778166666667,"C",TRUE,TRUE,"S",9.6,6,2
"972",97,1706,"*",2017-07-31 08:03:58,20.0596666666667,-156.773,"C",TRUE,TRUE,"S",9.6,6,2
"982",98,1706,"*",2017-07-31 08:05:58,20.062,-156.767833333333,"C",TRUE,TRUE,"S",9.6,6,2
"992",99,1706,"*",2017-07-31 08:07:58,20.0646666666667,-156.762833333333,"C",TRUE,TRUE,"S",9.6,6,2
"1002",100,1706,"*",2017-07-31 08:09:58,20.0673333333333,-156.758,"C",TRUE,TRUE,"S",9.6,6,2
"1012",101,1706,"*",2017-07-31 08:11:58,20.07,-156.753,"C",TRUE,TRUE,"S",9.6,6,2
"1022",102,1706,"*",2017-07-31 08:13:58,20.0726666666667,-156.747833333333,"C",TRUE,TRUE,"S",9.6,6,2
"1032",103,1706,"*",2017-07-31 08:15:58,20.0751666666667,-156.743,"C",TRUE,TRUE,"S",9.6,6,2
"1042",104,1706,"*",2017-07-31 08:17:58,20.0776666666667,-156.737833333333,"C",TRUE,TRUE,"S",9.6,6,2
"1052",105,1706,"*",2017-07-31 08:19:58,20.0803333333333,-156.732666666667,"C",TRUE,TRUE,"S",9.6,6,2
"1062",106,1706,"*",2017-07-31 08:21:58,20.0828333333333,-156.727666666667,"C",TRUE,TRUE,"S",9.6,6,2
"1072",107,1706,"*",2017-07-31 08:23:58,20.0855,-156.7225,"C",TRUE,TRUE,"S",9.6,6,2
"1082",108,1706,"*",2017-07-31 08:25:58,20.088,-156.7175,"C",TRUE,TRUE,"S",9.6,6,2
"1092",109,1706,"*",2017-07-31 08:27:58,20.0906666666667,-156.7125,"C",TRUE,TRUE,"S",9.6,6,2
"1102",110,1706,"*",2017-07-31 08:29:58,20.0933333333333,-156.7075,"C",TRUE,TRUE,"S",9.6,6,2
"1112",111,1706,"*",2017-07-31 08:31:58,20.0958333333333,-156.702333333333,"C",TRUE,TRUE,"S",9.6,6,2
"1122",112,1706,"*",2017-07-31 08:33:58,20.0981666666667,-156.697166666667,"C",TRUE,TRUE,"S",9.6,6,2
"1132",113,1706,"*",2017-07-31 08:35:58,20.1006666666667,-156.691833333333,"C",TRUE,TRUE,"S",9.6,6,2
"1142",114,1706,"*",2017-07-31 08:37:58,20.103,-156.686666666667,"C",TRUE,TRUE,"S",9.6,6,2
"1152",115,1706,"*",2017-07-31 08:39:58,20.1053333333333,-156.6815,"C",TRUE,TRUE,"S",9.6,6,2
"1162",116,1706,"*",2017-07-31 08:41:58,20.1078333333333,-156.676166666667,"C",TRUE,TRUE,"S",9.6,6,2
"1172",117,1706,"*",2017-07-31 08:43:58,20.1103333333333,-156.671,"C",TRUE,TRUE,"S",9.6,6,2
"1182",118,1706,"*",2017-07-31 08:45:58,20.113,-156.665666666667,"C",TRUE,TRUE,"S",9.6,6,2
"1192",119,1706,"P",2017-07-31 08:46:50,20.114,-156.663333333333,"C",TRUE,TRUE,"S",9.6,6,2
"1202",120,1706,"V",2017-07-31 08:46:50,20.114,-156.663333333333,"C",TRUE,TRUE,"S",9.6,6,2
"1212",121,1706,"N",2017-07-31 08:46:50,20.114,-156.663333333333,"C",TRUE,TRUE,"S",10,6,2
"1222",122,1706,"W",2017-07-31 08:46:50,20.114,-156.663333333333,"C",TRUE,TRUE,"S",10,6,2
"1242",124,1706,"*",2017-07-31 08:47:58,20.1155,-156.6605,"C",TRUE,TRUE,"S",10,6,2
"1252",125,1706,"*",2017-07-31 08:49:58,20.118,-156.655333333333,"C",TRUE,TRUE,"S",10,6,2
"1262",126,1706,"*",2017-07-31 08:51:58,20.1205,-156.65,"C",TRUE,TRUE,"S",10,6,2
"1272",127,1706,"*",2017-07-31 08:53:58,20.123,-156.644833333333,"C",TRUE,TRUE,"S",10,6,2
"1282",128,1706,"*",2017-07-31 08:55:58,20.1255,-156.639666666667,"C",TRUE,TRUE,"S",10,6,2
"1292",129,1706,"*",2017-07-31 08:57:58,20.128,-156.6345,"C",TRUE,TRUE,"S",10,6,2
"1302",130,1706,"*",2017-07-31 08:59:58,20.1305,-156.629333333333,"C",TRUE,TRUE,"S",10,6,2
"1312",131,1706,"E",2017-07-31 08:59:59,20.1305,-156.629333333333,"C",TRUE,TRUE,"S",10,6,2
"2942",294,1706,"R",2017-07-31 14:10:06,20.4586666666667,-155.775833333333,"C",TRUE,TRUE,"S",NA,NA,3
"2952",295,1706,"P",2017-07-31 14:10:06,20.4586666666667,-155.775833333333,"C",TRUE,TRUE,"S",NA,NA,3
"2962",296,1706,"V",2017-07-31 14:10:06,20.4586666666667,-155.775833333333,"C",TRUE,TRUE,"S",NA,6,3
"2972",297,1706,"N",2017-07-31 14:10:06,20.4586666666667,-155.775833333333,"C",TRUE,TRUE,"S",10.3,6,3
"2982",298,1706,"W",2017-07-31 14:10:06,20.4586666666667,-155.775833333333,"C",TRUE,TRUE,"S",10.3,6,3
"2991",299,1706,"S",2017-07-31 14:11:34,20.4598333333333,-155.771666666667,"C",TRUE,TRUE,"S",10.3,6,3
"3002",300,1706,"A",2017-07-31 14:11:34,20.4598333333333,-155.771666666667,"C",TRUE,TRUE,"S",10.3,6,3
"3012",301,1706,"1",2017-07-31 14:11:34,20.4598333333333,-155.771666666667,"C",TRUE,FALSE,"S",10.3,6,3
"3022",302,1706,"2",2017-07-31 14:11:34,20.4598333333333,-155.771666666667,"C",TRUE,FALSE,"S",10.3,6,3
"3032",303,1706,"3",2017-07-31 14:11:34,20.4598333333333,-155.771666666667,"C",TRUE,FALSE,"S",10.3,6,3
"3042",304,1706,"E",2017-07-31 14:11:44,20.46,-155.771166666667,"C",TRUE,TRUE,"S",10.3,6,3
"3461",346,1706,"R",2017-07-31 15:02:37,20.4525,-155.796666666667,"C",TRUE,TRUE,"F",NA,NA,4
"3471",347,1706,"P",2017-07-31 15:02:37,20.4525,-155.796666666667,"C",TRUE,TRUE,"F",NA,NA,4
"3481",348,1706,"V",2017-07-31 15:02:37,20.4525,-155.796666666667,"C",TRUE,TRUE,"F",NA,6,4
"3491",349,1706,"N",2017-07-31 15:02:37,20.4525,-155.796666666667,"C",TRUE,TRUE,"F",10,6,4
"3501",350,1706,"W",2017-07-31 15:02:37,20.4525,-155.796666666667,"C",TRUE,TRUE,"F",10,6,4
"3521",352,1706,"*",2017-07-31 15:03:58,20.4531666666667,-155.7925,"C",TRUE,TRUE,"F",10,6,4
"3531",353,1706,"*",2017-07-31 15:05:58,20.4545,-155.786666666667,"C",TRUE,TRUE,"F",10,6,4
"3541",354,1706,"*",2017-07-31 15:07:58,20.456,-155.780833333333,"C",TRUE,TRUE,"F",10,6,4
"3551",355,1706,"*",2017-07-31 15:09:58,20.4576666666667,-155.775166666667,"C",TRUE,TRUE,"F",10,6,4
"3561",356,1706,"*",2017-07-31 15:11:58,20.46,-155.7695,"C",TRUE,TRUE,"F",10,6,4
"3571",357,1706,"*",2017-07-31 15:13:58,20.462,-155.763833333333,"C",TRUE,TRUE,"F",10,6,4
"3581",358,1706,"*",2017-07-31 15:15:58,20.4641666666667,-155.758,"C",TRUE,TRUE,"F",10,6,4
"3591",359,1706,"*",2017-07-31 15:17:58,20.4658333333333,-155.752333333333,"C",TRUE,TRUE,"F",10,6,4
"3601",360,1706,"*",2017-07-31 15:19:58,20.4675,-155.7465,"C",TRUE,TRUE,"F",10,6,4
"3611",361,1706,"P",2017-07-31 15:20:02,20.4675,-155.746166666667,"C",TRUE,TRUE,"F",10,6,4
"3621",362,1706,"V",2017-07-31 15:20:02,20.4675,-155.746166666667,"C",TRUE,TRUE,"F",10,6,4
"3631",363,1706,"N",2017-07-31 15:20:02,20.4675,-155.746166666667,"C",TRUE,TRUE,"F",10.4,6,4
"3641",364,1706,"W",2017-07-31 15:20:02,20.4675,-155.746166666667,"C",TRUE,TRUE,"F",10.4,6,4
"3651",365,1706,"*",2017-07-31 15:21:58,20.4691666666667,-155.7405,"C",TRUE,TRUE,"F",10.4,6,4
"3661",366,1706,"*",2017-07-31 15:23:58,20.471,-155.734666666667,"C",TRUE,TRUE,"F",10.4,6,4
"3671",367,1706,"*",2017-07-31 15:25:58,20.4728333333333,-155.728833333333,"C",TRUE,TRUE,"F",10.4,6,4
"3681",368,1706,"*",2017-07-31 15:27:58,20.475,-155.723,"C",TRUE,TRUE,"F",10.4,6,4
"3692",369,1706,"*",2017-07-31 15:29:58,20.4768333333333,-155.717,"C",TRUE,TRUE,"F",10.4,6,4
"3701",370,1706,"*",2017-07-31 15:31:58,20.4786666666667,-155.711,"C",TRUE,TRUE,"F",10.4,6,4
"3712",371,1706,"*",2017-07-31 15:33:58,20.4806666666667,-155.705,"C",TRUE,TRUE,"F",10.4,6,4
"3722",372,1706,"*",2017-07-31 15:35:58,20.4826666666667,-155.699,"C",TRUE,TRUE,"F",10.4,6,4
"3732",373,1706,"*",2017-07-31 15:37:58,20.4845,-155.693,"C",TRUE,TRUE,"F",10.4,6,4
"3742",374,1706,"*",2017-07-31 15:39:58,20.4863333333333,-155.687166666667,"C",TRUE,TRUE,"F",10.4,6,4
"3752",375,1706,"*",2017-07-31 15:41:58,20.4881666666667,-155.681333333333,"C",TRUE,TRUE,"F",10.4,6,4
"3762",376,1706,"*",2017-07-31 15:43:58,20.4898333333333,-155.675666666667,"C",TRUE,TRUE,"F",10.4,6,4
"3772",377,1706,"*",2017-07-31 15:45:58,20.4916666666667,-155.669666666667,"C",TRUE,TRUE,"F",10.4,6,4
"3782",378,1706,"*",2017-07-31 15:47:58,20.4933333333333,-155.663833333333,"C",TRUE,TRUE,"F",10.4,6,4
"3792",379,1706,"*",2017-07-31 15:49:58,20.495,-155.658,"C",TRUE,TRUE,"F",10.4,6,4
"3802",380,1706,"*",2017-07-31 15:51:58,20.4966666666667,-155.652333333333,"C",TRUE,TRUE,"F",10.4,6,4
"3812",381,1706,"X",2017-07-31 15:53:11,20.4978333333333,-155.648833333333,"C",TRUE,TRUE,"F",10.4,6,4
"3832",383,1706,"*",2017-07-31 15:53:58,20.4985,-155.6465,"C",TRUE,TRUE,"F",10.4,6,4
"3842",384,1706,"*",2017-07-31 15:55:58,20.5001666666667,-155.6405,"C",TRUE,TRUE,"F",10.4,6,4
"3852",385,1706,"*",2017-07-31 15:57:58,20.502,-155.634666666667,"C",TRUE,TRUE,"F",10.4,6,4
"3862",386,1706,"*",2017-07-31 15:59:58,20.5036666666667,-155.628666666667,"C",TRUE,TRUE,"F",10.4,6,4
"3872",387,1706,"P",2017-07-31 16:00:28,20.5041666666667,-155.627166666667,"C",TRUE,TRUE,"F",10.4,6,4
"3882",388,1706,"V",2017-07-31 16:00:28,20.5041666666667,-155.627166666667,"C",TRUE,TRUE,"F",10.4,6,4
"3892",389,1706,"N",2017-07-31 16:00:28,20.5041666666667,-155.627166666667,"C",TRUE,TRUE,"F",10.3,6,4
"3902",390,1706,"W",2017-07-31 16:00:28,20.5041666666667,-155.627166666667,"C",TRUE,TRUE,"F",10.3,6,4
"3912",391,1706,"*",2017-07-31 16:01:58,20.5058333333333,-155.623,"C",TRUE,TRUE,"F",10.3,6,4
"3922",392,1706,"*",2017-07-31 16:03:58,20.5078333333333,-155.617333333333,"C",TRUE,TRUE,"F",10.3,6,4
"3932",393,1706,"*",2017-07-31 16:05:58,20.5098333333333,-155.611666666667,"C",TRUE,TRUE,"F",10.3,6,4
"3942",394,1706,"*",2017-07-31 16:07:58,20.5118333333333,-155.605833333333,"C",TRUE,TRUE,"F",10.3,6,4
"3952",395,1706,"*",2017-07-31 16:09:58,20.5136666666667,-155.6,"C",TRUE,TRUE,"F",10.3,6,4
"3962",396,1706,"E",2017-07-31 16:10:42,20.5143333333333,-155.598,"C",TRUE,TRUE,"F",10.3,6,4
"4032",403,1706,"R",2017-07-31 16:16:15,20.518,-155.586333333333,"C",TRUE,TRUE,"S",NA,NA,5
"4042",404,1706,"P",2017-07-31 16:16:15,20.518,-155.586333333333,"C",TRUE,TRUE,"S",NA,NA,5
"4052",405,1706,"V",2017-07-31 16:16:15,20.518,-155.586333333333,"C",TRUE,TRUE,"S",NA,6,5
"4062",406,1706,"N",2017-07-31 16:16:15,20.518,-155.586333333333,"C",TRUE,TRUE,"S",9.3,6,5
"4072",407,1706,"W",2017-07-31 16:16:15,20.518,-155.586333333333,"C",TRUE,TRUE,"S",9.3,6,5
"4082",408,1706,"*",2017-07-31 16:17:58,20.5195,-155.581666666667,"C",TRUE,TRUE,"S",9.3,6,5
"4092",409,1706,"*",2017-07-31 16:19:58,20.5215,-155.576166666667,"C",TRUE,TRUE,"S",9.3,6,5
"4102",410,1706,"*",2017-07-31 16:21:58,20.5235,-155.570666666667,"C",TRUE,TRUE,"S",9.3,6,5
"4112",411,1706,"*",2017-07-31 16:23:58,20.5256666666667,-155.565166666667,"C",TRUE,TRUE,"S",9.3,6,5
"4122",412,1706,"*",2017-07-31 16:25:58,20.5276666666667,-155.559833333333,"C",TRUE,TRUE,"S",9.3,6,5
"4132",413,1706,"*",2017-07-31 16:27:58,20.5298333333333,-155.554166666667,"C",TRUE,TRUE,"S",9.3,6,5
"4142",414,1706,"S",2017-07-31 16:28:39,20.5305,-155.552333333333,"C",TRUE,TRUE,"S",9.3,6,5
"4152",415,1706,"A",2017-07-31 16:28:39,20.5305,-155.552333333333,"C",TRUE,TRUE,"S",9.3,6,5
"4162",416,1706,"1",2017-07-31 16:28:39,20.5305,-155.552333333333,"C",TRUE,FALSE,"S",9.3,6,5
"4172",417,1706,"*",2017-07-31 16:29:58,20.532,-155.548666666667,"C",TRUE,TRUE,"S",9.3,6,5
"4182",418,1706,"*",2017-07-31 16:31:58,20.5343333333333,-155.542833333333,"C",TRUE,TRUE,"S",9.3,6,5
"4192",419,1706,"*",2017-07-31 16:33:58,20.5363333333333,-155.537333333333,"C",TRUE,TRUE,"S",9.3,6,5
"4202",420,1706,"*",2017-07-31 16:35:58,20.5381666666667,-155.5315,"C",TRUE,TRUE,"S",9.3,6,5
"4212",421,1706,"*",2017-07-31 16:37:58,20.54,-155.525666666667,"C",TRUE,TRUE,"S",9.3,6,5
"4222",422,1706,"*",2017-07-31 16:39:58,20.5418333333333,-155.519833333333,"C",TRUE,TRUE,"S",9.3,6,5
"4232",423,1706,"P",2017-07-31 16:41:57,20.5438333333333,-155.513833333333,"C",TRUE,TRUE,"S",9.3,6,5
"4242",424,1706,"V",2017-07-31 16:41:57,20.5438333333333,-155.513833333333,"C",TRUE,TRUE,"S",9.3,6,5
"4252",425,1706,"N",2017-07-31 16:41:57,20.5438333333333,-155.513833333333,"C",TRUE,TRUE,"S",10.7,6,5
"4262",426,1706,"W",2017-07-31 16:41:57,20.5438333333333,-155.513833333333,"C",TRUE,TRUE,"S",10.7,6,5
"4272",427,1706,"*",2017-07-31 16:41:58,20.5438333333333,-155.513833333333,"C",TRUE,TRUE,"S",10.7,6,5
"4282",428,1706,"*",2017-07-31 16:43:58,20.5458333333333,-155.507833333333,"C",TRUE,TRUE,"S",10.7,6,5
"4292",429,1706,"*",2017-07-31 16:45:58,20.5476666666667,-155.501666666667,"C",TRUE,TRUE,"S",10.7,6,5
"4302",430,1706,"*",2017-07-31 16:47:58,20.5496666666667,-155.495666666667,"C",TRUE,TRUE,"S",10.7,6,5
"4312",431,1706,"*",2017-07-31 16:49:58,20.5515,-155.489666666667,"C",TRUE,TRUE,"S",10.7,6,5
"4322",432,1706,"*",2017-07-31 16:51:58,20.5535,-155.483666666667,"C",TRUE,TRUE,"S",10.7,6,5
"4332",433,1706,"X",2017-07-31 16:53:15,20.5546666666667,-155.479666666667,"C",TRUE,TRUE,"S",10.7,6,5
"4352",435,1706,"*",2017-07-31 16:53:58,20.5553333333333,-155.4775,"C",TRUE,TRUE,"S",10.7,6,5
"4362",436,1706,"*",2017-07-31 16:55:58,20.5571666666667,-155.471333333333,"C",TRUE,TRUE,"S",10.7,6,5
"4372",437,1706,"*",2017-07-31 16:57:58,20.5591666666667,-155.465166666667,"C",TRUE,TRUE,"S",10.7,6,5
"4382",438,1706,"*",2017-07-31 16:59:58,20.561,-155.459,"C",TRUE,TRUE,"S",10.7,6,5
"4392",439,1706,"P",2017-07-31 17:00:03,20.5611666666667,-155.458666666667,"C",TRUE,TRUE,"S",10.7,6,5
"4402",440,1706,"V",2017-07-31 17:00:03,20.5611666666667,-155.458666666667,"C",TRUE,TRUE,"S",10.7,6,5
"4412",441,1706,"N",2017-07-31 17:00:03,20.5611666666667,-155.458666666667,"C",TRUE,TRUE,"S",11.1,6,5
"4422",442,1706,"W",2017-07-31 17:00:03,20.5611666666667,-155.458666666667,"C",TRUE,TRUE,"S",11.1,6,5
"4432",443,1706,"*",2017-07-31 17:01:58,20.563,-155.452666666667,"C",TRUE,TRUE,"S",11.1,6,5
"4442",444,1706,"*",2017-07-31 17:03:58,20.5648333333333,-155.446666666667,"C",TRUE,TRUE,"S",11.1,6,5
"4452",445,1706,"*",2017-07-31 17:05:59,20.5666666666667,-155.4405,"C",TRUE,TRUE,"S",11.1,6,5
"4462",446,1706,"*",2017-07-31 17:07:59,20.5685,-155.4345,"C",TRUE,TRUE,"S",11.1,6,5
"4472",447,1706,"*",2017-07-31 17:09:59,20.5703333333333,-155.428333333333,"C",TRUE,TRUE,"S",11.1,6,5
"4482",448,1706,"*",2017-07-31 17:11:59,20.5721666666667,-155.422333333333,"C",TRUE,TRUE,"S",11.1,6,5
"4492",449,1706,"*",2017-07-31 17:13:59,20.5741666666667,-155.416166666667,"C",TRUE,TRUE,"S",11.1,6,5
"4502",450,1706,"*",2017-07-31 17:15:59,20.5761666666667,-155.41,"C",TRUE,TRUE,"S",11.1,6,5
"4512",451,1706,"*",2017-07-31 17:17:59,20.578,-155.403833333333,"C",TRUE,TRUE,"S",11.1,6,5
"4522",452,1706,"*",2017-07-31 17:19:59,20.5798333333333,-155.397666666667,"C",TRUE,TRUE,"S",11.1,6,5
"4532",453,1706,"P",2017-07-31 17:20:40,20.5805,-155.395666666667,"C",TRUE,TRUE,"S",11.1,6,5
"4542",454,1706,"V",2017-07-31 17:20:40,20.5805,-155.395666666667,"C",TRUE,TRUE,"S",11.1,6,5
"4552",455,1706,"N",2017-07-31 17:20:40,20.5805,-155.395666666667,"C",TRUE,TRUE,"S",10.9,6,5
"4562",456,1706,"W",2017-07-31 17:20:40,20.5805,-155.395666666667,"C",TRUE,TRUE,"S",10.9,6,5
"4572",457,1706,"*",2017-07-31 17:21:59,20.5818333333333,-155.391666666667,"C",TRUE,TRUE,"S",10.9,6,5
"4582",458,1706,"*",2017-07-31 17:23:59,20.5836666666667,-155.3855,"C",TRUE,TRUE,"S",10.9,6,5
"4592",459,1706,"*",2017-07-31 17:25:59,20.5853333333333,-155.3795,"C",TRUE,TRUE,"S",10.9,6,5
"4602",460,1706,"*",2017-07-31 17:27:59,20.5871666666667,-155.3735,"C",TRUE,TRUE,"S",10.9,6,5
"4612",461,1706,"*",2017-07-31 17:29:59,20.589,-155.367333333333,"C",TRUE,TRUE,"S",10.9,6,5
"4622",462,1706,"W",2017-07-31 17:31:58,20.591,-155.361166666667,"C",TRUE,TRUE,"S",10.9,6,5
"4632",463,1706,"*",2017-07-31 17:31:59,20.591,-155.361166666667,"C",TRUE,TRUE,"S",10.9,6,5
"4642",464,1706,"*",2017-07-31 17:33:59,20.593,-155.355166666667,"C",TRUE,TRUE,"S",10.9,6,5
"4652",465,1706,"*",2017-07-31 17:35:59,20.595,-155.349,"C",TRUE,TRUE,"S",10.9,6,5
"4662",466,1706,"*",2017-07-31 17:37:59,20.5968333333333,-155.343,"C",TRUE,TRUE,"S",10.9,6,5
"4672",467,1706,"P",2017-07-31 17:39:51,20.5986666666667,-155.3375,"C",TRUE,TRUE,"S",10.9,6,5
"4682",468,1706,"V",2017-07-31 17:39:51,20.5986666666667,-155.3375,"C",TRUE,TRUE,"S",10.9,6,5
"4692",469,1706,"N",2017-07-31 17:39:51,20.5986666666667,-155.3375,"C",TRUE,TRUE,"S",10.8,6,5
"4702",470,1706,"W",2017-07-31 17:39:51,20.5986666666667,-155.3375,"C",TRUE,TRUE,"S",10.8,6,5
"4712",471,1706,"*",2017-07-31 17:39:59,20.5988333333333,-155.337,"C",TRUE,TRUE,"S",10.8,6,5
"4722",472,1706,"*",2017-07-31 17:41:59,20.6008333333333,-155.331,"C",TRUE,TRUE,"S",10.8,6,5
"4732",473,1706,"*",2017-07-31 17:43:59,20.6028333333333,-155.324833333333,"C",TRUE,TRUE,"S",10.8,6,5
"4742",474,1706,"*",2017-07-31 17:45:59,20.605,-155.318666666667,"C",TRUE,TRUE,"S",10.8,6,5
"4752",475,1706,"*",2017-07-31 17:47:59,20.6071666666667,-155.312666666667,"C",TRUE,TRUE,"S",10.8,6,5
"4762",476,1706,"*",2017-07-31 17:49:59,20.6091666666667,-155.3065,"C",TRUE,TRUE,"S",10.8,6,5
"4772",477,1706,"*",2017-07-31 17:51:59,20.6111666666667,-155.300666666667,"C",TRUE,TRUE,"S",10.8,6,5
"4782",478,1706,"*",2017-07-31 17:53:59,20.6133333333333,-155.2945,"C",TRUE,TRUE,"S",10.8,6,5
"4792",479,1706,"W",2017-07-31 17:55:13,20.6145,-155.290833333333,"C",TRUE,TRUE,"S",10.8,6,5
"4802",480,1706,"*",2017-07-31 17:55:59,20.6151666666667,-155.2885,"C",TRUE,TRUE,"S",10.8,6,5
"4812",481,1706,"*",2017-07-31 17:57:59,20.6171666666667,-155.282666666667,"C",TRUE,TRUE,"S",10.8,6,5
"4832",483,1706,"*",2017-07-31 17:59:59,20.6191666666667,-155.2765,"C",TRUE,TRUE,"S",10.8,6,5
"4842",484,1706,"P",2017-07-31 18:00:26,20.6196666666667,-155.275166666667,"C",TRUE,TRUE,"S",10.8,6,5
"4852",485,1706,"V",2017-07-31 18:00:26,20.6196666666667,-155.275166666667,"C",TRUE,TRUE,"S",10.8,6,5
"4862",486,1706,"N",2017-07-31 18:00:26,20.6196666666667,-155.275166666667,"C",TRUE,TRUE,"S",10.9,6,5
"4872",487,1706,"W",2017-07-31 18:00:26,20.6196666666667,-155.275166666667,"C",TRUE,TRUE,"S",10.9,6,5
"4882",488,1706,"*",2017-07-31 18:01:59,20.6211666666667,-155.2705,"C",TRUE,TRUE,"S",10.9,6,5
"4892",489,1706,"*",2017-07-31 18:03:59,20.6233333333333,-155.264333333333,"C",TRUE,TRUE,"S",10.9,6,5
"4902",490,1706,"*",2017-07-31 18:05:59,20.6253333333333,-155.258333333333,"C",TRUE,TRUE,"S",10.9,6,5
"4911",491,1706,"*",2017-07-31 18:07:59,20.6273333333333,-155.252166666667,"C",TRUE,TRUE,"S",10.9,6,5
"4922",492,1706,"V",2017-07-31 18:09:08,20.6285,-155.248666666667,"C",TRUE,TRUE,"S",10.9,6,5
"4932",493,1706,"*",2017-07-31 18:09:59,20.6293333333333,-155.246,"C",TRUE,TRUE,"S",10.9,6,5
"4942",494,1706,"*",2017-07-31 18:11:59,20.6313333333333,-155.239833333333,"C",TRUE,TRUE,"S",10.9,6,5
"4952",495,1706,"*",2017-07-31 18:13:59,20.6335,-155.233666666667,"C",TRUE,TRUE,"S",10.9,6,5
"4962",496,1706,"*",2017-07-31 18:15:59,20.6355,-155.2275,"C",TRUE,TRUE,"S",10.9,6,5
"4972",497,1706,"*",2017-07-31 18:17:59,20.6376666666667,-155.221333333333,"C",TRUE,TRUE,"S",10.9,6,5
"4982",498,1706,"*",2017-07-31 18:19:59,20.6396666666667,-155.215,"C",TRUE,TRUE,"S",10.9,6,5
"4992",499,1706,"*",2017-07-31 18:21:59,20.6416666666667,-155.208833333333,"C",TRUE,TRUE,"S",10.9,6,5
"5002",500,1706,"*",2017-07-31 18:23:59,20.6438333333333,-155.2025,"C",TRUE,TRUE,"S",10.9,6,5
"5012",501,1706,"*",2017-07-31 18:25:59,20.6458333333333,-155.196166666667,"C",TRUE,TRUE,"S",10.9,6,5
"5022",502,1706,"V",2017-07-31 18:27:15,20.6471666666667,-155.192166666667,"C",TRUE,TRUE,"S",10.9,4,5
"5032",503,1706,"*",2017-07-31 18:27:59,20.648,-155.189833333333,"C",TRUE,TRUE,"S",10.9,4,5
"5042",504,1706,"W",2017-07-31 18:28:04,20.6481666666667,-155.1895,"C",TRUE,TRUE,"S",10.9,4,5
"5052",505,1706,"*",2017-07-31 18:29:59,20.6501666666667,-155.1835,"C",TRUE,TRUE,"S",10.9,4,5
"5061",506,1706,"*",2017-07-31 18:31:59,20.6523333333333,-155.177166666667,"C",TRUE,TRUE,"S",10.9,4,5
"5071",507,1706,"X",2017-07-31 18:32:21,20.6526666666667,-155.176,"C",TRUE,TRUE,"S",10.9,4,5
"5081",508,1706,"*",2017-07-31 18:33:59,20.6545,-155.171,"C",TRUE,TRUE,"S",10.9,4,5
"5091",509,1706,"*",2017-07-31 18:35:59,20.6566666666667,-155.164833333333,"C",TRUE,TRUE,"S",10.9,4,5
"5101",510,1706,"*",2017-07-31 18:37:59,20.6588333333333,-155.1585,"C",TRUE,TRUE,"S",10.9,4,5
"5111",511,1706,"E",2017-07-31 18:38:36,20.6595,-155.1565,"C",TRUE,TRUE,"S",10.9,4,5
